,Unnamed: 0,id,no_of_libraries,no_of_laboratories,no_of_conference_halls,no_of_health_centers,no_of_computer_centers,sum
16313,16313,186783,1.0,1.0,1.0,0.0,1.0,4.0
16314,16314,201712,1.0,1.0,1.0,1.0,1.0,5.0
16315,16315,185727,1.0,8.0,1.0,0.0,0.0,10.0
16316,16316,172312,1.0,3.0,0.0,0.0,0.0,4.0
16317,16317,176058,1.0,62.0,1.0,1.0,1.0,66.0
16318,16318,184449,1.0,1.0,1.0,1.0,1.0,5.0
16319,16319,190203,1.0,6.0,0.0,0.0,1.0,8.0
16320,16320,195347,1.0,1.0,0.0,0.0,1.0,3.0
16321,16321,203211,1.0,0.0,1.0,0.0,1.0,3.0
16322,16322,179651,1.0,1.0,0.0,0.0,1.0,3.0
16323,16323,205254,1.0,1.0,1.0,0.0,1.0,4.0
16324,16324,179381,1.0,1.0,1.0,1.0,1.0,5.0
16325,16325,184726,1.0,0.0,0.0,0.0,0.0,1.0
16326,16326,174378,1.0,1.0,1.0,1.0,1.0,5.0
16327,16327,187105,1.0,18.0,1.0,1.0,1.0,22.0
16328,16328,189050,1.0,1.0,1.0,0.0,1.0,4.0
16329,16329,177627,1.0,1.0,1.0,1.0,1.0,5.0
16330,16330,185650,2.0,0.0,3.0,1.0,3.0,9.0
16331,16331,171884,1.0,5.0,1.0,0.0,1.0,8.0
16332,16332,175711,1.0,2.0,2.0,0.0,1.0,6.0
16333,16333,159635,1.0,49.0,1.0,1.0,1.0,53.0
16334,16334,182813,1.0,6.0,1.0,1.0,1.0,10.0
16335,16335,162057,1.0,0.0,0.0,0.0,0.0,1.0
16336,16336,182689,1.0,1.0,1.0,1.0,1.0,5.0
16337,16337,161468,1.0,1.0,1.0,0.0,0.0,3.0
16338,16338,178432,1.0,1.0,1.0,0.0,4.0,7.0
16339,16339,207033,1.0,1.0,1.0,0.0,0.0,3.0
16340,16340,165683,1.0,1.0,0.0,1.0,1.0,4.0
16341,16341,172709,1.0,1.0,0.0,0.0,1.0,3.0
16342,16342,191355,1.0,1.0,1.0,1.0,1.0,5.0
16343,16343,164795,1.0,1.0,1.0,1.0,1.0,5.0
16344,16344,168064,1.0,1.0,1.0,1.0,1.0,5.0
16345,16345,192902,1.0,0.0,0.0,0.0,0.0,1.0
16346,16346,183468,1.0,6.0,0.0,1.0,1.0,9.0
16347,16347,158428,1.0,0.0,0.0,0.0,0.0,1.0
16348,16348,203494,1.0,1.0,0.0,1.0,1.0,4.0
16349,16349,183327,1.0,1.0,0.0,0.0,1.0,3.0
16350,16350,208108,1.0,6.0,1.0,0.0,1.0,9.0
16351,16351,161822,1.0,1.0,1.0,1.0,1.0,5.0
16352,16352,162706,1.0,1.0,1.0,0.0,1.0,4.0
16353,16353,200218,1.0,0.0,1.0,0.0,1.0,3.0
16354,16354,206314,1.0,1.0,1.0,1.0,1.0,5.0
16355,16355,172798,1.0,1.0,1.0,0.0,1.0,4.0
16356,16356,191674,1.0,7.0,0.0,0.0,0.0,8.0
16357,16357,164389,1.0,0.0,1.0,0.0,1.0,3.0
16358,16358,170186,1.0,1.0,1.0,0.0,1.0,4.0
16359,16359,173074,1.0,1.0,1.0,0.0,1.0,4.0
16360,16360,157668,1.0,0.0,0.0,0.0,0.0,1.0
16361,16361,210031,1.0,1.0,1.0,1.0,1.0,5.0
16362,16362,179187,1.0,1.0,1.0,0.0,1.0,4.0
16363,16363,180952,1.0,6.0,1.0,0.0,1.0,9.0
16364,16364,198962,1.0,1.0,1.0,1.0,1.0,5.0
16365,16365,200808,1.0,0.0,0.0,0.0,1.0,2.0
16366,16366,176278,0.0,0.0,1.0,0.0,0.0,1.0
16367,16367,192119,1.0,1.0,1.0,1.0,1.0,5.0
16368,16368,175499,1.0,1.0,0.0,0.0,0.0,2.0
16369,16369,191819,1.0,2.0,1.0,0.0,1.0,5.0
16370,16370,208362,2.0,62.0,1.0,1.0,1.0,67.0
16371,16371,181307,1.0,1.0,1.0,1.0,1.0,5.0
16372,16372,209889,1.0,4.0,1.0,1.0,1.0,8.0
16373,16373,160556,1.0,1.0,1.0,0.0,1.0,4.0
16374,16374,209257,1.0,1.0,1.0,1.0,1.0,5.0
16375,16375,199686,1.0,0.0,1.0,0.0,1.0,3.0
16376,16376,167004,2.0,3.0,1.0,1.0,2.0,9.0
16377,16377,206898,1.0,1.0,0.0,0.0,1.0,3.0
16378,16378,187267,1.0,1.0,1.0,1.0,1.0,5.0
16379,16379,162990,1.0,1.0,1.0,0.0,1.0,4.0
16380,16380,184302,1.0,1.0,1.0,0.0,1.0,4.0
16381,16381,156508,1.0,1.0,1.0,1.0,1.0,5.0
16382,16382,177103,2.0,8.0,2.0,1.0,0.0,13.0
16383,16383,207462,1.0,5.0,1.0,0.0,1.0,8.0
16384,16384,191006,1.0,1.0,1.0,0.0,1.0,4.0
16385,16385,193204,1.0,1.0,1.0,1.0,1.0,5.0
16386,16386,195712,1.0,1.0,1.0,1.0,1.0,5.0
16387,16387,174084,9.0,9.0,9.0,4.0,1.0,32.0
16388,16388,190787,1.0,1.0,0.0,0.0,1.0,3.0
16389,16389,204855,1.0,1.0,1.0,0.0,1.0,4.0
16390,16390,197478,1.0,1.0,1.0,1.0,1.0,5.0
16391,16391,163163,1.0,1.0,1.0,1.0,1.0,5.0
16392,16392,170625,1.0,1.0,1.0,1.0,1.0,5.0
16393,16393,192007,1.0,15.0,1.0,0.0,2.0,19.0
16394,16394,191165,1.0,4.0,1.0,0.0,0.0,6.0
16395,16395,161029,1.0,56.0,1.0,1.0,3.0,62.0
16396,16396,193578,1.0,1.0,1.0,1.0,1.0,5.0
16397,16397,192704,1.0,2.0,0.0,0.0,0.0,3.0
16398,16398,175604,1.0,0.0,1.0,1.0,1.0,4.0
16399,16399,171227,1.0,0.0,0.0,0.0,1.0,2.0
16400,16400,156705,1.0,1.0,0.0,0.0,0.0,2.0
16401,16401,175366,1.0,7.0,1.0,0.0,1.0,10.0
16402,16402,178806,1.0,1.0,0.0,0.0,0.0,2.0
16403,16403,164804,1.0,1.0,0.0,0.0,0.0,2.0
16404,16404,180125,1.0,10.0,1.0,1.0,1.0,14.0
16405,16405,163610,1.0,1.0,1.0,1.0,1.0,5.0
16406,16406,165521,1.0,1.0,1.0,1.0,1.0,5.0
16407,16407,174155,1.0,1.0,1.0,0.0,1.0,4.0
16408,16408,201062,1.0,1.0,0.0,0.0,1.0,3.0
16409,16409,155377,1.0,1.0,1.0,1.0,1.0,5.0
16410,16410,160740,0.0,0.0,0.0,0.0,0.0,0.0
16411,16411,180691,1.0,7.0,1.0,0.0,1.0,10.0
16412,16412,188970,1.0,0.0,0.0,0.0,0.0,1.0
16413,16413,195053,1.0,1.0,1.0,0.0,0.0,3.0
16414,16414,196751,1.0,0.0,1.0,0.0,1.0,3.0
16415,16415,170087,1.0,1.0,1.0,1.0,1.0,5.0
16416,16416,167310,1.0,1.0,1.0,0.0,1.0,4.0
16417,16417,173261,1.0,0.0,0.0,0.0,1.0,2.0
16418,16418,199914,1.0,20.0,4.0,1.0,1.0,27.0
16419,16419,177900,1.0,1.0,1.0,1.0,1.0,5.0
16420,16420,182925,1.0,9.0,1.0,0.0,3.0,14.0
16421,16421,206645,1.0,1.0,1.0,1.0,1.0,5.0
16422,16422,178726,1.0,1.0,0.0,0.0,1.0,3.0
16423,16423,180920,1.0,1.0,1.0,0.0,1.0,4.0
16424,16424,189402,1.0,1.0,0.0,0.0,0.0,2.0
16425,16425,196705,1.0,1.0,0.0,1.0,1.0,4.0
16426,16426,155357,1.0,2.0,1.0,0.0,1.0,5.0
16427,16427,179764,1.0,1.0,0.0,0.0,1.0,3.0
16428,16428,182651,1.0,4.0,0.0,0.0,1.0,6.0
16429,16429,194445,1.0,1.0,1.0,0.0,1.0,4.0
16430,16430,180156,1.0,1.0,1.0,0.0,1.0,4.0
16431,16431,207406,1.0,1.0,0.0,0.0,1.0,3.0
16432,16432,206061,1.0,0.0,0.0,0.0,0.0,1.0
16433,16433,159430,1.0,0.0,0.0,0.0,1.0,2.0
16434,16434,172419,2.0,42.0,2.0,1.0,4.0,51.0
16435,16435,199481,1.0,1.0,1.0,0.0,1.0,4.0
16436,16436,195284,1.0,0.0,0.0,0.0,1.0,2.0
16437,16437,163776,1.0,3.0,1.0,1.0,1.0,7.0
16438,16438,185230,1.0,5.0,1.0,0.0,1.0,8.0
16439,16439,187720,1.0,1.0,1.0,0.0,1.0,4.0
16440,16440,200324,1.0,0.0,0.0,0.0,1.0,2.0
16441,16441,156791,1.0,1.0,1.0,1.0,1.0,5.0
16442,16442,170891,1.0,1.0,1.0,1.0,1.0,5.0
16443,16443,176054,1.0,1.0,1.0,0.0,1.0,4.0
16444,16444,161897,1.0,1.0,1.0,0.0,1.0,4.0
16445,16445,190833,1.0,1.0,1.0,0.0,1.0,4.0
16446,16446,164796,1.0,5.0,1.0,0.0,1.0,8.0
16447,16447,197029,1.0,1.0,1.0,0.0,1.0,4.0
16448,16448,175095,1.0,9.0,1.0,1.0,1.0,13.0
16449,16449,208148,1.0,1.0,1.0,0.0,1.0,4.0
16450,16450,158718,1.0,0.0,1.0,0.0,1.0,3.0
16451,16451,171372,1.0,1.0,1.0,0.0,1.0,4.0
16452,16452,179485,1.0,31.0,1.0,0.0,2.0,35.0
16453,16453,198066,1.0,5.0,1.0,1.0,1.0,9.0
16454,16454,207539,1.0,1.0,1.0,1.0,1.0,5.0
16455,16455,167154,1.0,1.0,1.0,0.0,0.0,3.0
16456,16456,164181,1.0,1.0,1.0,0.0,1.0,4.0
16457,16457,202083,1.0,0.0,1.0,0.0,1.0,3.0
16458,16458,157695,1.0,0.0,1.0,0.0,1.0,3.0
16459,16459,187400,1.0,0.0,0.0,1.0,1.0,3.0
16460,16460,184466,1.0,0.0,0.0,0.0,1.0,2.0
16461,16461,171868,1.0,6.0,1.0,0.0,1.0,9.0
16462,16462,161094,1.0,1.0,1.0,0.0,1.0,4.0
16463,16463,192016,1.0,1.0,0.0,0.0,0.0,2.0
16464,16464,198173,1.0,10.0,1.0,1.0,1.0,14.0
16465,16465,173461,1.0,0.0,0.0,0.0,1.0,2.0
16466,16466,186525,1.0,5.0,1.0,0.0,2.0,9.0
16467,16467,155431,1.0,1.0,0.0,0.0,1.0,3.0
16468,16468,168005,1.0,12.0,1.0,0.0,1.0,15.0
16469,16469,154638,1.0,1.0,1.0,1.0,1.0,5.0
16470,16470,154377,1.0,1.0,1.0,1.0,1.0,5.0
16471,16471,162774,1.0,0.0,1.0,0.0,1.0,3.0
16472,16472,175889,1.0,1.0,1.0,1.0,1.0,5.0
16473,16473,170963,1.0,1.0,1.0,1.0,1.0,5.0
16474,16474,174308,1.0,78.0,1.0,1.0,1.0,82.0
16475,16475,192227,1.0,9.0,1.0,0.0,1.0,12.0
16476,16476,209386,1.0,0.0,1.0,1.0,1.0,4.0
16477,16477,162458,1.0,1.0,1.0,1.0,1.0,5.0
16478,16478,168904,1.0,1.0,1.0,0.0,1.0,4.0
16479,16479,190737,1.0,6.0,1.0,0.0,1.0,9.0
16480,16480,209940,1.0,3.0,0.0,0.0,1.0,5.0
16481,16481,160407,1.0,1.0,1.0,0.0,1.0,4.0
16482,16482,183822,1.0,1.0,1.0,0.0,1.0,4.0
16483,16483,185254,1.0,1.0,0.0,0.0,1.0,3.0
16484,16484,159529,1.0,1.0,1.0,1.0,1.0,5.0
16485,16485,171072,1.0,0.0,0.0,0.0,0.0,1.0
16486,16486,178008,1.0,1.0,1.0,1.0,1.0,5.0
16487,16487,204236,1.0,0.0,0.0,0.0,1.0,2.0
16488,16488,154509,1.0,12.0,0.0,0.0,1.0,14.0
16489,16489,184265,1.0,0.0,1.0,0.0,1.0,3.0
16490,16490,189779,1.0,1.0,0.0,0.0,1.0,3.0
16491,16491,175265,1.0,0.0,1.0,1.0,1.0,4.0
16492,16492,179134,1.0,0.0,0.0,0.0,0.0,1.0
16493,16493,189860,1.0,7.0,0.0,1.0,1.0,10.0
16494,16494,201526,1.0,1.0,1.0,0.0,1.0,4.0
16495,16495,162228,1.0,1.0,1.0,0.0,1.0,4.0
16496,16496,198709,1.0,1.0,1.0,0.0,1.0,4.0
16497,16497,159136,1.0,0.0,0.0,0.0,0.0,1.0
16498,16498,171990,1.0,4.0,1.0,0.0,1.0,7.0
16499,16499,207617,1.0,2.0,1.0,0.0,1.0,5.0
16500,16500,166437,1.0,1.0,1.0,1.0,1.0,5.0
16501,16501,161281,0.0,0.0,1.0,0.0,0.0,1.0
16502,16502,191653,1.0,17.0,1.0,1.0,2.0,22.0
16503,16503,173402,1.0,29.0,1.0,1.0,1.0,33.0
16504,16504,159861,1.0,0.0,0.0,0.0,0.0,1.0
16505,16505,200025,1.0,1.0,0.0,0.0,1.0,3.0
16506,16506,181908,1.0,0.0,1.0,1.0,1.0,4.0
16507,16507,175558,1.0,0.0,0.0,0.0,0.0,1.0
16508,16508,181979,1.0,0.0,0.0,0.0,1.0,2.0
16509,16509,178205,1.0,1.0,1.0,0.0,1.0,4.0
16510,16510,191906,1.0,0.0,1.0,0.0,1.0,3.0
16511,16511,201918,1.0,1.0,0.0,0.0,1.0,3.0
16512,16512,156846,1.0,12.0,1.0,0.0,1.0,15.0
16513,16513,163234,1.0,1.0,1.0,1.0,1.0,5.0
16514,16514,172000,1.0,25.0,1.0,1.0,1.0,29.0
16515,16515,167327,1.0,55.0,1.0,0.0,1.0,58.0
16516,16516,194280,1.0,1.0,1.0,1.0,1.0,5.0
16517,16517,196328,1.0,22.0,1.0,0.0,1.0,25.0
16518,16518,201259,1.0,1.0,1.0,1.0,1.0,5.0
16519,16519,171249,0.0,0.0,0.0,0.0,0.0,0.0
16520,16520,157172,1.0,6.0,1.0,1.0,1.0,10.0
16521,16521,182713,1.0,1.0,1.0,1.0,1.0,5.0
16522,16522,192427,1.0,0.0,1.0,0.0,1.0,3.0
16523,16523,160661,1.0,1.0,1.0,0.0,1.0,4.0
16524,16524,207092,1.0,50.0,4.0,1.0,1.0,57.0
16525,16525,205407,1.0,1.0,1.0,1.0,1.0,5.0
16526,16526,203430,1.0,1.0,1.0,0.0,1.0,4.0
16527,16527,193857,1.0,1.0,1.0,1.0,1.0,5.0
16528,16528,175083,1.0,5.0,0.0,0.0,1.0,7.0
16529,16529,177612,1.0,1.0,1.0,1.0,1.0,5.0
16530,16530,200543,2.0,23.0,1.0,0.0,3.0,29.0
16531,16531,186986,1.0,1.0,1.0,1.0,1.0,5.0
16532,16532,188359,1.0,5.0,1.0,1.0,1.0,9.0
16533,16533,204217,1.0,1.0,1.0,0.0,0.0,3.0
16534,16534,173383,1.0,1.0,1.0,1.0,1.0,5.0
16535,16535,162079,1.0,0.0,1.0,1.0,1.0,4.0
16536,16536,166721,1.0,1.0,1.0,1.0,1.0,5.0
16537,16537,192828,1.0,0.0,0.0,0.0,0.0,1.0
16538,16538,158474,1.0,0.0,1.0,0.0,1.0,3.0
16539,16539,181358,1.0,1.0,1.0,1.0,1.0,5.0
16540,16540,207314,1.0,1.0,1.0,1.0,1.0,5.0
16541,16541,170846,1.0,2.0,1.0,1.0,1.0,6.0
16542,16542,194680,1.0,0.0,1.0,1.0,1.0,4.0
16543,16543,187030,1.0,1.0,0.0,0.0,1.0,3.0
16544,16544,200019,1.0,1.0,1.0,1.0,1.0,5.0
16545,16545,160135,1.0,8.0,1.0,0.0,1.0,11.0
16546,16546,209951,1.0,1.0,1.0,0.0,1.0,4.0
16547,16547,191991,1.0,1.0,1.0,1.0,1.0,5.0
16548,16548,207992,1.0,1.0,1.0,1.0,1.0,5.0
16549,16549,180014,1.0,1.0,1.0,0.0,0.0,3.0
16550,16550,173887,1.0,1.0,1.0,0.0,1.0,4.0
16551,16551,156050,1.0,1.0,1.0,0.0,1.0,4.0
16552,16552,184213,1.0,1.0,1.0,1.0,1.0,5.0
16553,16553,171700,1.0,0.0,1.0,0.0,1.0,3.0
16554,16554,209143,1.0,1.0,1.0,0.0,1.0,4.0
16555,16555,189502,1.0,1.0,1.0,1.0,1.0,5.0
16556,16556,200686,1.0,5.0,0.0,0.0,1.0,7.0
16557,16557,155730,1.0,56.0,1.0,1.0,1.0,60.0
16558,16558,209153,1.0,1.0,1.0,1.0,1.0,5.0
16559,16559,185283,1.0,55.0,1.0,1.0,1.0,59.0
16560,16560,182699,0.0,0.0,0.0,0.0,0.0,0.0
16561,16561,177727,1.0,1.0,0.0,0.0,1.0,3.0
16562,16562,164717,1.0,1.0,1.0,0.0,1.0,4.0
16563,16563,202359,1.0,6.0,1.0,1.0,1.0,10.0
16564,16564,169178,1.0,1.0,0.0,0.0,1.0,3.0
16565,16565,174851,0.0,1.0,0.0,0.0,0.0,1.0
16566,16566,158678,1.0,12.0,1.0,0.0,1.0,15.0
16567,16567,168996,2.0,9.0,1.0,0.0,1.0,13.0
16568,16568,200932,1.0,1.0,0.0,0.0,1.0,3.0
16569,16569,179584,1.0,6.0,1.0,1.0,1.0,10.0
16570,16570,198496,1.0,0.0,1.0,0.0,1.0,3.0
16571,16571,196517,1.0,1.0,1.0,0.0,1.0,4.0
16572,16572,166264,2.0,5.0,1.0,1.0,1.0,10.0
16573,16573,168252,1.0,1.0,1.0,1.0,1.0,5.0
16574,16574,189786,1.0,14.0,1.0,1.0,0.0,17.0
16575,16575,208713,1.0,1.0,0.0,0.0,0.0,2.0
16576,16576,207363,0.0,0.0,0.0,0.0,0.0,0.0
16577,16577,158509,1.0,0.0,1.0,0.0,0.0,2.0
16578,16578,206869,1.0,1.0,1.0,0.0,1.0,4.0
16579,16579,195523,1.0,1.0,1.0,1.0,1.0,5.0
16580,16580,164267,1.0,51.0,2.0,1.0,2.0,57.0
16581,16581,189577,1.0,60.0,3.0,1.0,3.0,68.0
16582,16582,161022,1.0,0.0,1.0,0.0,1.0,3.0
16583,16583,181202,1.0,1.0,1.0,0.0,1.0,4.0
16584,16584,197628,1.0,1.0,1.0,0.0,1.0,4.0
16585,16585,175382,1.0,1.0,1.0,0.0,1.0,4.0
16586,16586,178126,1.0,1.0,1.0,1.0,1.0,5.0
16587,16587,187579,1.0,0.0,0.0,0.0,0.0,1.0
16588,16588,186884,0.0,0.0,0.0,0.0,0.0,0.0
16589,16589,158959,1.0,0.0,1.0,0.0,1.0,3.0
16590,16590,176909,1.0,12.0,1.0,1.0,1.0,16.0
16591,16591,189452,1.0,1.0,1.0,0.0,1.0,4.0
16592,16592,195938,1.0,1.0,1.0,0.0,1.0,4.0
16593,16593,203772,1.0,1.0,1.0,0.0,1.0,4.0
16594,16594,207516,1.0,1.0,1.0,1.0,1.0,5.0
16595,16595,170082,1.0,0.0,0.0,0.0,0.0,1.0
16596,16596,157171,1.0,1.0,1.0,1.0,1.0,5.0
16597,16597,169117,1.0,1.0,1.0,0.0,0.0,3.0
16598,16598,196833,1.0,1.0,0.0,0.0,1.0,3.0
16599,16599,166695,1.0,1.0,4.0,1.0,1.0,8.0
16600,16600,154474,1.0,1.0,1.0,1.0,1.0,5.0
16601,16601,156243,1.0,0.0,1.0,0.0,1.0,3.0
16602,16602,166758,1.0,6.0,1.0,1.0,1.0,10.0
16603,16603,180347,1.0,3.0,1.0,1.0,1.0,7.0
16604,16604,185264,1.0,1.0,1.0,1.0,1.0,5.0
16605,16605,161726,1.0,9.0,1.0,1.0,1.0,13.0
16606,16606,163276,1.0,1.0,1.0,0.0,1.0,4.0
16607,16607,174375,1.0,6.0,1.0,0.0,1.0,9.0
16608,16608,178434,1.0,1.0,1.0,1.0,1.0,5.0
16609,16609,184946,1.0,1.0,1.0,1.0,1.0,5.0
16610,16610,191975,1.0,1.0,1.0,0.0,1.0,4.0
16611,16611,164477,1.0,0.0,1.0,1.0,1.0,4.0
16612,16612,171658,1.0,1.0,1.0,1.0,1.0,5.0
16613,16613,172384,1.0,1.0,0.0,1.0,1.0,4.0
16614,16614,154507,1.0,0.0,1.0,0.0,0.0,2.0
16615,16615,197533,1.0,24.0,6.0,1.0,1.0,33.0
16616,16616,172292,1.0,15.0,1.0,1.0,1.0,19.0
16617,16617,158741,1.0,0.0,1.0,1.0,1.0,4.0
16618,16618,168148,1.0,1.0,0.0,0.0,1.0,3.0
16619,16619,193656,1.0,3.0,1.0,1.0,2.0,8.0
16620,16620,194440,1.0,1.0,0.0,0.0,0.0,2.0
16621,16621,166179,1.0,1.0,1.0,1.0,1.0,5.0
16622,16622,177418,1.0,9.0,1.0,0.0,1.0,12.0
16623,16623,186296,1.0,0.0,1.0,0.0,1.0,3.0
16624,16624,194774,1.0,1.0,0.0,1.0,1.0,4.0
16625,16625,167300,1.0,12.0,1.0,0.0,1.0,15.0
16626,16626,206813,0.0,0.0,0.0,0.0,0.0,0.0
16627,16627,159590,1.0,0.0,1.0,0.0,1.0,3.0
16628,16628,173139,1.0,5.0,1.0,0.0,1.0,8.0
16629,16629,184596,1.0,0.0,1.0,0.0,1.0,3.0
16630,16630,197810,1.0,0.0,1.0,0.0,1.0,3.0
16631,16631,167255,1.0,0.0,0.0,0.0,0.0,1.0
16632,16632,185648,1.0,0.0,1.0,1.0,1.0,4.0
16633,16633,209515,1.0,0.0,1.0,0.0,1.0,3.0
16634,16634,185446,1.0,0.0,1.0,1.0,1.0,4.0
16635,16635,183996,1.0,0.0,0.0,1.0,1.0,3.0
16636,16636,190342,1.0,1.0,0.0,0.0,0.0,2.0
16637,16637,174496,1.0,1.0,1.0,1.0,1.0,5.0
16638,16638,187661,1.0,1.0,1.0,0.0,1.0,4.0
16639,16639,173693,1.0,1.0,1.0,0.0,1.0,4.0
16640,16640,192693,1.0,1.0,1.0,0.0,1.0,4.0
16641,16641,169760,1.0,1.0,0.0,0.0,1.0,3.0
16642,16642,160496,1.0,1.0,1.0,1.0,1.0,5.0
16643,16643,172641,1.0,1.0,1.0,0.0,0.0,3.0
16644,16644,167961,1.0,0.0,1.0,0.0,0.0,2.0
16645,16645,203021,1.0,1.0,1.0,1.0,1.0,5.0
16646,16646,205607,1.0,1.0,1.0,1.0,1.0,5.0
16647,16647,189597,1.0,1.0,1.0,1.0,1.0,5.0
16648,16648,187221,1.0,4.0,0.0,1.0,1.0,7.0
16649,16649,171284,1.0,2.0,1.0,1.0,2.0,7.0
16650,16650,195323,1.0,1.0,1.0,1.0,1.0,5.0
16651,16651,175270,1.0,1.0,1.0,1.0,1.0,5.0
16652,16652,166356,1.0,1.0,1.0,0.0,1.0,4.0
16653,16653,176283,1.0,1.0,1.0,1.0,1.0,5.0
16654,16654,158146,1.0,1.0,1.0,0.0,1.0,4.0
16655,16655,166496,1.0,0.0,0.0,0.0,1.0,2.0
16656,16656,178350,1.0,0.0,0.0,0.0,0.0,1.0
16657,16657,204540,0.0,0.0,0.0,0.0,0.0,0.0
16658,16658,174708,1.0,0.0,1.0,1.0,1.0,4.0
16659,16659,177260,1.0,1.0,0.0,1.0,1.0,4.0
16660,16660,184279,1.0,1.0,1.0,1.0,1.0,5.0
16661,16661,191174,1.0,5.0,1.0,1.0,1.0,9.0
16662,16662,166003,1.0,1.0,1.0,1.0,1.0,5.0
16663,16663,169353,1.0,1.0,0.0,0.0,1.0,3.0
16664,16664,169458,1.0,1.0,1.0,1.0,1.0,5.0
16665,16665,192556,1.0,14.0,1.0,1.0,1.0,18.0
16666,16666,169571,1.0,1.0,1.0,0.0,1.0,4.0
16667,16667,154979,1.0,0.0,1.0,1.0,1.0,4.0
16668,16668,175967,1.0,1.0,1.0,0.0,0.0,3.0
16669,16669,209442,1.0,9.0,1.0,0.0,1.0,12.0
16670,16670,158362,1.0,1.0,0.0,0.0,1.0,3.0
16671,16671,209725,1.0,5.0,1.0,2.0,1.0,10.0
16672,16672,193457,1.0,0.0,1.0,0.0,0.0,2.0
16673,16673,179948,1.0,1.0,1.0,1.0,1.0,5.0
16674,16674,203830,1.0,1.0,1.0,1.0,1.0,5.0
16675,16675,201784,1.0,1.0,0.0,1.0,0.0,3.0
16676,16676,203787,1.0,1.0,1.0,0.0,1.0,4.0
16677,16677,167496,1.0,1.0,1.0,1.0,1.0,5.0
16678,16678,197787,1.0,1.0,1.0,0.0,1.0,4.0
16679,16679,195333,1.0,1.0,1.0,1.0,1.0,5.0
16680,16680,192994,1.0,1.0,2.0,0.0,1.0,5.0
16681,16681,193318,1.0,1.0,1.0,0.0,1.0,4.0
16682,16682,172448,1.0,1.0,1.0,0.0,0.0,3.0
16683,16683,202065,1.0,1.0,1.0,0.0,1.0,4.0
16684,16684,183182,1.0,0.0,1.0,1.0,1.0,4.0
16685,16685,186082,1.0,1.0,1.0,0.0,1.0,4.0
16686,16686,163839,1.0,4.0,1.0,1.0,1.0,8.0
16687,16687,190150,2.0,2.0,1.0,0.0,2.0,7.0
16688,16688,208515,1.0,0.0,1.0,1.0,1.0,4.0
16689,16689,192820,1.0,0.0,1.0,0.0,1.0,3.0
16690,16690,203335,1.0,1.0,0.0,0.0,1.0,3.0
16691,16691,183681,1.0,1.0,0.0,1.0,1.0,4.0
16692,16692,194091,1.0,80.0,5.0,1.0,1.0,88.0
16693,16693,206128,1.0,1.0,0.0,0.0,0.0,2.0
16694,16694,164689,1.0,0.0,1.0,1.0,1.0,4.0
16695,16695,181248,1.0,1.0,1.0,1.0,1.0,5.0
16696,16696,201118,1.0,1.0,1.0,1.0,1.0,5.0
16697,16697,181936,1.0,7.0,0.0,0.0,1.0,9.0
16698,16698,199769,1.0,7.0,1.0,0.0,1.0,10.0
16699,16699,192991,1.0,4.0,1.0,1.0,1.0,8.0
16700,16700,180823,1.0,1.0,1.0,1.0,1.0,5.0
16701,16701,170674,1.0,20.0,1.0,0.0,1.0,23.0
16702,16702,191017,1.0,1.0,0.0,0.0,0.0,2.0
16703,16703,196865,1.0,0.0,1.0,0.0,1.0,3.0
16704,16704,166745,1.0,1.0,1.0,0.0,0.0,3.0
16705,16705,186124,1.0,60.0,4.0,1.0,1.0,67.0
16706,16706,191132,1.0,1.0,1.0,0.0,1.0,4.0
16707,16707,176738,1.0,1.0,1.0,0.0,1.0,4.0
16708,16708,195036,1.0,0.0,0.0,0.0,1.0,2.0
16709,16709,188326,1.0,1.0,1.0,1.0,1.0,5.0
16710,16710,168542,1.0,1.0,1.0,1.0,1.0,5.0
16711,16711,186087,1.0,9.0,0.0,0.0,2.0,12.0
16712,16712,204359,1.0,1.0,1.0,1.0,1.0,5.0
16713,16713,168728,1.0,5.0,2.0,1.0,1.0,10.0
16714,16714,177258,1.0,1.0,1.0,0.0,1.0,4.0
16715,16715,194621,1.0,1.0,0.0,0.0,0.0,2.0
16716,16716,197107,1.0,8.0,1.0,0.0,1.0,11.0
16717,16717,202754,1.0,0.0,1.0,0.0,1.0,3.0
16718,16718,155388,1.0,1.0,1.0,0.0,1.0,4.0
16719,16719,185173,1.0,1.0,1.0,0.0,1.0,4.0
16720,16720,198729,1.0,1.0,1.0,0.0,1.0,4.0
16721,16721,192329,1.0,1.0,1.0,1.0,1.0,5.0
16722,16722,200001,1.0,1.0,1.0,1.0,1.0,5.0
16723,16723,202504,1.0,4.0,0.0,0.0,1.0,6.0
16724,16724,199165,1.0,1.0,1.0,1.0,1.0,5.0
16725,16725,187620,1.0,11.0,0.0,0.0,1.0,13.0
16726,16726,190122,1.0,3.0,1.0,1.0,1.0,7.0
16727,16727,206326,1.0,1.0,1.0,0.0,1.0,4.0
16728,16728,203354,1.0,1.0,0.0,0.0,1.0,3.0
16729,16729,209718,1.0,2.0,0.0,0.0,1.0,4.0
16730,16730,178570,1.0,1.0,0.0,1.0,1.0,4.0
16731,16731,170453,1.0,62.0,1.0,0.0,1.0,65.0
16732,16732,174393,1.0,12.0,1.0,0.0,1.0,15.0
16733,16733,182289,1.0,1.0,1.0,0.0,1.0,4.0
16734,16734,157708,1.0,1.0,1.0,1.0,1.0,5.0
